name,sector_name,industry_name,country_id,country_name
Khrunichev Space Center,Aerospace and Defense,Space Launch Services,132,Russia
Kia Corporation,Manufacturing,Automotive Manufacturing,104,South Korea
Kid & Coe,Real Estate,Vacation Rentals,115,United Kingdom
Kid & Coe,Travel and Tourism,Vacation Rentals,115,United Kingdom
Kids II,Retail,Toy Stores,151,United States
Kiehl's (L'Oréal),Retail,Beauty Retailers,151,United States
Kiewit Corporation,Construction and Engineering,Industrial Construction,151,United States
Kik Textilien,Retail,Discount Stores,119,Germany
Kikkoman Corporation,Food and Beverage,Condiments & Sauces,100,Japan
Kimball Electronics,Manufacturing,Electronics Manufacturing,151,United States
Kimberly-Clark,Manufacturing,Paper & Pulp,151,United States
Kimberly-Clark Professional,Chemicals,Industrial Cleaners,151,United States
Kimley-Horn,Professional Services,Engineering Consulting,151,United States
Kinaxis,Transportation and Logistics,Supply Chain Tech & Software,150,Canada
Kinder Morgan,Energy and Utilities,Natural Gas,151,United States
Kinder Morgan,Transportation and Logistics,Pipeline Transport,151,United States
KinderCare Education,Education,Early Childhood Education,151,United States
King & Spalding,Professional Services,Legal Services,151,United States
King & Wood Mallesons,Real Estate,Real Estate Law,98,China
King Milling Company,Food and Beverage,Grain & Cereal Products,151,United States
King Power,Retail,Duty-Free Shops,95,Thailand
King Ranch,Real Estate,Land Acquisition,151,United States
Kingspan Group,Energy and Utilities,Energy Efficiency,110,Ireland
Kingston Technology,Technology,Computer Peripherals,151,United States
Kinnarps AB,Manufacturing,Furniture Manufacturing,114,Sweden
Kinokuniya,Retail,Bookstores,100,Japan
Kintetsu World Express,Transportation and Logistics,Freight Forwarding,100,Japan
Kiri Industries,Chemicals,Dyes & Pigments,81,India
Kiri Industries Textile,Chemicals,Textile Chemicals,81,India
Kirin Beverage,Food and Beverage,Soft Drinks,100,Japan
Kirin Holdings,Food and Beverage,Alcoholic Beverages,100,Japan
Kirin Holdings,Manufacturing,Beverage Production,100,Japan
Kirkland & Ellis,Professional Services,Legal Services,151,United States
Kiva,Banking & Financial Services,Microfinance,151,United States
Klarna,Banking & Financial Services,Consumer Finance,114,Sweden
Klarna,Banking & Financial Services,FinTech,114,Sweden
Kleiner Perkins,Banking & Financial Services,Venture Capital,151,United States
Kleos Space,Technology,Satellite Tech,121,Luxembourg
Klepierre,Real Estate,Commercial Property,118,France
Klett Group,Education,Educational Publishing,119,Germany
Klook,Travel and Tourism,Online Travel Agencies,99,Hong Kong
Kluber Lubrication,Chemicals,Lubricants & Greases,119,Germany
Klépierre,Construction and Engineering,Real Estate Development,118,France
Knauf,Construction and Engineering,Construction Materials,119,Germany
Knauf,Manufacturing,Building Materials,119,Germany
Knight Frank,Real Estate,Brokerage Services,115,United Kingdom
Knight Frank,Real Estate,Luxury Estates,115,United Kingdom
Knight Frank,Professional Services,Real Estate Consulting,115,United Kingdom
Knight-Swift Transportation,Transportation and Logistics,Trucking & Road Freight,151,United States
Knock,Real Estate,Real Estate Tech,151,United States
Knotel,Real Estate,Co-Working Spaces,151,United States
Kobalt Music Group,Media and Entertainment,Music Labels,115,United Kingdom
Kobelco Construction Machinery,Construction and Engineering,Heavy Equipment,100,Japan
Koch Fertilizer,Agriculture,Fertilizers & Nutrients,151,United States
Koch Supply & Trading,Energy and Utilities,Energy Trading,151,United States
Kodansha,Media and Entertainment,Publishing,100,Japan
Koel Colours Pvt. Ltd.,Chemicals,Dyes & Pigments,81,India
Kohl's,Retail,Department Stores,151,United States
Kohn Pedersen Fox (KPF),Real Estate,Mixed-Use Projects,151,United States
Kokam,Energy and Utilities,Battery Storage,104,South Korea
Koko's,Retail,Pet Supplies,185,Australia
Komatsu Ltd.,Construction and Engineering,Heavy Equipment,100,Japan
Komatsu Ltd.,Manufacturing,Industrial Machinery,100,Japan
Kona I,Telecommunications and ICT,SIM Manufacturing,104,South Korea
Kongsberg Defence & Aerospace,Aerospace and Defense,Missile & Defense Systems,113,Norway
Kongsberg Gruppen,Aerospace and Defense,Defense Electronics,113,Norway
Koninklijke Philips,Healthcare and Pharmaceuticals,Health Analytics,123,Netherlands
Koppert Biological Systems,Agriculture,Pesticides & Herbicides,123,Netherlands
Korea Exchange,Banking & Financial Services,Stock Exchanges,104,South Korea
Korea Ratings,Banking & Financial Services,Credit Rating Agencies,104,South Korea
Korean Air Cargo,Transportation and Logistics,Air Cargo,104,South Korea
Korn Ferry,Professional Services,Human Resources Consulting,151,United States
Korn Ferry,Professional Services,Executive Search,151,United States
Kraft Heinz Company,Agriculture,Food Processing (Agricultural Output),151,United States
Kraft Heinz Company,Food and Beverage,Condiments & Sauces,151,United States
Kraft Heinz Company,Manufacturing,Food Processing,151,United States
Kraft Heinz Dairy,Agriculture,Dairy Farming,151,United States
Kraft Heinz Dairy,Food and Beverage,Dairy Products,151,United States
Kraken,Banking & Financial Services,Cryptocurrency Exchanges,151,United States
Kratos Defense,Aerospace and Defense,Unmanned Aerial Vehicles (UAVs),151,United States
Krauss-Maffei Wegmann,Aerospace and Defense,Military Vehicles & Tanks,119,Germany
KreditBee,Banking & Financial Services,Consumer Finance,81,India
Krewe,Real Estate,Co-Working Spaces,151,United States
Kroger,Retail,Grocery Chains,151,United States
Kroger Pharmacy,Healthcare and Pharmaceuticals,Pharmacy Chains,151,United States
Kroll,Professional Services,Risk & Compliance Consulting,151,United States
Kronos Worldwide,Chemicals,Dyes & Pigments,151,United States
Kryton International Inc.,Chemicals,Construction Chemicals,150,Canada
KuCoin,Banking & Financial Services,Cryptocurrency Exchanges,34,Seychelles
Kubota Construction Machinery,Construction and Engineering,Heavy Equipment,100,Japan
Kubota Corporation,Agriculture,Agricultural Equipment,100,Japan
Kubota Corporation,Agriculture,Crop Production,100,Japan
Kubota Corporation,Manufacturing,Industrial Machinery,100,Japan
Kuehne + Nagel,Transportation and Logistics,Third-Party Logistics (3PL),124,Switzerland
Kuehne + Nagel,Transportation and Logistics,Warehousing & Distribution,124,Switzerland
Kuehne + Nagel,Transportation and Logistics,Freight Forwarding,124,Switzerland
Kuhn Group,Agriculture,Agricultural Equipment,118,France
Kumho Petrochemical,Chemicals,Synthetic Rubber,104,South Korea
Kumon Institute,Education,Tutoring Services,100,Japan
Kurita Water Industries,Chemicals,Water Treatment Chemicals,100,Japan
Kverneland Group,Agriculture,Agricultural Equipment,113,Norway
Kyobo Book Centre,Retail,Bookstores,104,South Korea
Kyodo News,Media and Entertainment,News Agencies,100,Japan
L'Oréal Group,Manufacturing,Consumer Goods,118,France
L3Harris ATM,Aerospace and Defense,Air Traffic Management Systems,151,United States
L3Harris Avionics,Aerospace and Defense,Avionics Systems,151,United States
L3Harris Technologies,Aerospace and Defense,Spacecraft & Satellite Manufacturing,151,United States
L3Harris Technologies,Aerospace and Defense,Defense Electronics,151,United States
L3Harris Training,Aerospace and Defense,Training & Simulation Systems,151,United States
LANXESS AG,Manufacturing,Plastic & Rubber Products,119,Germany
LANXESS Synthetic Rubber,Chemicals,Synthetic Rubber,119,Germany
LATAM Airlines Group,Travel and Tourism,Airlines,176,Chile
LATéCOÈRE,Aerospace and Defense,Aerospace Structures & Composites,118,France
LE Supply Chain,Professional Services,Logistics & Supply Chain Consulting,151,United States
LECG (now part of various),Professional Services,Economic Consulting,151,United States
LEGO Store,Retail,Toy Stores,106,Denmark
LEK Consulting,Professional Services,Management Consulting,115,United Kingdom
LEK Education,Professional Services,Education Consulting,151,United States
LEK Health,Professional Services,Healthcare Consulting,151,United States
LG Chem,Chemicals,Synthetic Rubber,104,South Korea
LG Chem,Chemicals,Petrochemicals,104,South Korea
LG Chem,Manufacturing,Chemical Manufacturing,104,South Korea
LG Chem (Energy Storage),Manufacturing,Renewable Energy Equipment,104,South Korea
LG Chem Electronic Materials,Chemicals,Electronic Chemicals,104,South Korea
LG Energy Solution,Energy and Utilities,Battery Storage,104,South Korea
LG Energy Solution,Automobile,EV Batteries,104,South Korea
LGT ILS Partners,Insurance,Catastrophe Bonds,124,Switzerland
LIG Nex1,Aerospace and Defense,Missile & Defense Systems,104,South Korea
LINE Corporation,Media and Entertainment,Social Media,100,Japan
LJ Hooker,Real Estate,Brokerage Services,185,Australia
LLamasoft (Coupa),Professional Services,Logistics & Supply Chain Consulting,151,United States
LMU Munich,Education,Higher Education (Universities),119,Germany
LONGi Solar,Energy and Utilities,Solar Panel Manufacturing,98,China
LORD Corporation,Chemicals,Adhesives & Sealants,151,United States
LPGA (Ladies Professional Golf Association),Media and Entertainment,Sports Leagues,151,United States
LPL Financial,Banking & Financial Services,Wealth Management,151,United States
LRQA (Lloyd's Register),Professional Services,Risk & Compliance Consulting,115,United Kingdom
LS Power,Energy and Utilities,Utility-Scale Storage,151,United States
LTI (Larsen & Toubro Infotech),Professional Services,IT Consulting,81,India
LVMH,Retail,Luxury Fashion,118,France
LVMH Fashion Group,Manufacturing,Apparel & Footwear,118,France
La Costeña,Food and Beverage,Condiments & Sauces,157,Mexico
La Poste Colissimo,Transportation and Logistics,E-commerce Logistics,118,France
La Poste Group,Transportation and Logistics,Courier & Express Delivery,118,France
La Vallée Village,Retail,Outlet Malls,118,France
La-Z-Boy,Retail,Furniture Outlets,151,United States
La-Z-Boy Inc.,Manufacturing,Furniture Manufacturing,151,United States
LabCorp,Healthcare and Pharmaceuticals,Diagnostic Labs,151,United States
LabCorp Drug Development,Healthcare and Pharmaceuticals,Clinical Research,151,United States
Labeyrie Fine Foods,Agriculture,Aquaculture,118,France
Labeyrie Fine Foods,Food and Beverage,Seafood Processing,118,France
Lactalis Group,Agriculture,Dairy Farming,118,France
Lactalis Group,Food and Beverage,Dairy Products,118,France
LafargeHolcim,Construction and Engineering,Construction Materials,124,Switzerland
Lagardère Group,Media and Entertainment,Media Conglomerates,118,France
Lagardère Travel Retail,Retail,Duty-Free Shops,118,France
Lam Research,Technology,Semiconductors,151,United States
Lamb Weston,Food and Beverage,Frozen Foods,151,United States
Lamborghini,Automobile,Luxury Vehicles,140,Italy
Lancashire Insurance,Insurance,Catastrophe Bonds,199,Bermuda
Land Advisors Organization,Real Estate,Land Acquisition,151,United States
Land Development Services (LDS),Real Estate,Land Acquisition,151,United States
Land O'Lakes,Agriculture,Agricultural Cooperatives,151,United States
Land O'Lakes,Agriculture,Crop Production,151,United States
Land O'Lakes Seed,Agriculture,Seeds & Genetics,151,United States
Land Rover,Automobile,Off-Road Vehicles,115,United Kingdom
Land Securities Group,Real Estate,Land Acquisition,115,United Kingdom
LandCentral,Real Estate,Land Acquisition,151,United States
LandHub,Real Estate,Land Acquisition,151,United States
LandLeader,Real Estate,Land Acquisition,151,United States
Landis+Gyr,Energy and Utilities,Smart Grids,124,Switzerland
Landkom International,Real Estate,Land Acquisition,115,United Kingdom
Landmark Dividend,Real Estate,Land Acquisition,151,United States
Landmark School,Education,Special Education Services,151,United States
Landsec,Real Estate,Commercial Property,115,United Kingdom
Landspace,Aerospace and Defense,Space Launch Services,98,China
Landstar System,Transportation and Logistics,Trucking & Road Freight,151,United States
Langan Engineering,Professional Services,Environmental Consulting,151,United States
Lannett Company,Healthcare and Pharmaceuticals,Generic Drugs,151,United States
Lantern,Healthcare and Pharmaceuticals,Mental Health Apps,151,United States
Lanxess AG,Chemicals,Specialty Chemicals,119,Germany
Lanxess Inorganic Pigments,Chemicals,Dyes & Pigments,119,Germany
LanzaTech,Energy and Utilities,Carbon Capture,151,United States
Larsen & Toubro,Energy and Utilities,Power Plant Engineering,81,India
Larsen & Toubro Construction,Construction and Engineering,Commercial Construction,81,India
Las Americas Premium Outlets,Retail,Outlet Malls,151,United States
Las Rozas Village,Retail,Outlet Malls,148,Spain
Las Vegas Convention and Visitors Authority,Travel and Tourism,Event Tourism,151,United States
Lastminute.com Group,Travel and Tourism,Online Travel Agencies,124,Switzerland
Latham & Watkins,Professional Services,Legal Services,151,United States
Latham & Watkins,Real Estate,Real Estate Law,151,United States
Lattice,Education,Corporate Training,151,United States
Lavazza Group,Food and Beverage,Coffee & Tea,140,Italy
Lawton GmbH & Co. KG,Healthcare and Pharmaceuticals,Surgical Instruments,119,Germany
Lazada (Alibaba),Retail,E-commerce Marketplaces,94,Singapore
Lazard,Banking & Financial Services,Investment Banking,151,United States
Le Mans 24 Hours,Automobile,Motorsports,118,France
LeCab,Transportation and Logistics,Ride-Hailing & Taxi,118,France
Leadenhall Capital Partners,Insurance,Catastrophe Bonds,115,United Kingdom
LeapFrog Enterprises,Education,Educational Toys & Games,151,United States
Lear Corporation,Automobile,Auto Parts Manufacturing,151,United States
LearnWorlds,Education,Learning Management Systems,58,Cyprus
Learnet Academy,Education,Vocational Training,150,Canada
Learning Care Group,Education,Early Childhood Education,151,United States
