id,name,country_id,country_name
16382,China Baowu Steel Group,98,China
16383,BASF SE,119,Germany
16384,BASF SE,119,Germany
16385,Baxter International,151,United States
16386,Bayer AG,119,Germany
16387,Becton Dickinson,151,United States
16388,Beiersdorf AG,119,Germany
16389,Benchmark Electronics,151,United States
16390,Biogen Inc.,151,United States
16391,BlueScope Steel,185,Australia
16392,Bristol Myers Squibb,151,United States
16393,BMW Group,119,Germany
16394,Boeing,151,United States
16395,Bombardier,150,Canada
16396,Boral Limited,185,Australia
16397,Borealis AG,116,Austria
16398,Boston Scientific,151,United States
16399,Braskem,175,Brazil
16400,BRF S.A.,175,Brazil
16401,Bridgestone Corporation,100,Japan
16402,Broadcom Inc.,151,United States
16403,BYD Auto,98,China
16404,Canadian Solar,150,Canada
16405,Cargill,151,United States
16406,Caterpillar Inc.,151,United States
16407,Celestica,150,Canada
16408,Cemex,157,Mexico
16409,Shandong Ruyi Technology Group,98,China
16410,Church & Dwight Co.,151,United States
16411,Empresas CMPC,176,Chile
16412,CNH Industrial,115,United Kingdom
16413,Coats Group,115,United Kingdom
16414,Coca-Cola Company,151,United States
16415,Cochin Shipyard Limited,81,India
16416,Colgate-Palmolive,151,United States
16417,Columbia Sportswear,151,United States
16418,Compal Electronics,105,Taiwan
16419,Conagra Brands,151,United States
16420,Anhui Conch Cement,98,China
16421,Continental AG,119,Germany
16422,Covestro AG,119,Germany
16423,CRH plc,110,Ireland
16424,China Shipbuilding Industry Corporation,98,China
16425,China State Shipbuilding Corporation,98,China
16426,Danone SA,118,France
16427,Danone Waters,118,France
16428,Dassault Aviation,118,France
16429,John Deere,151,United States
16430,Diageo plc,115,United Kingdom
16431,Doosan Heavy Industries,104,South Korea
16432,Dow Chemical Company,151,United States
16433,Dow Chemical,151,United States
16434,Oak Beverages,151,United States
16435,DSM,123,Netherlands
16436,Daewoo Shipbuilding & Marine Engineering,104,South Korea
16437,DS Smith,115,United Kingdom
16438,DuPont de Nemours,151,United States
16439,Eastman Machine Company,151,United States
16440,Edgewell Personal Care,151,United States
16441,Edwards Lifesciences,151,United States
16442,Estée Lauder Companies,151,United States
16443,Embraer,175,Brazil
16444,Enphase Energy,151,United States
16445,Envision Group,98,China
16446,FANUC Corporation,100,Japan
16447,Uniqlo (Fast Retailing),100,Japan
16448,Fortune Brands Home & Security,151,United States
16449,Far Eastern New Century,105,Taiwan
16450,Fincantieri S.p.A.,140,Italy
16451,First Solar,151,United States
16452,Flextronics (Flex),94,Singapore
16453,Flexsteel Industries,151,United States
16454,Flokk AS,113,Norway
16455,Ford Motor Company,151,United States
16456,Foxconn (Hon Hai Precision Industry),105,Taiwan
16457,Formosa Plastics,105,Taiwan
16458,Formosa Plastics,105,Taiwan
16459,Fresenius Medical Care,119,Germany
16460,Gap Inc.,151,United States
16461,General Dynamics,151,United States
16462,General Electric Renewable Energy,151,United States
16463,Geely Auto Group,98,China
16464,GE Healthcare,151,United States
16465,General Mills,151,United States
16466,Gerdau S.A.,175,Brazil
16467,Getinge AB,114,Sweden
16468,GlobalFoundries,151,United States
16469,Gilead Sciences,151,United States
16470,General Motors,151,United States
16471,Godrej Consumer Products,81,India
16472,Godrej Interio,81,India
16473,Goldwind Science & Technology,98,China
16474,Goodyear Tire & Rubber,151,United States
16475,Georgia-Pacific,151,United States
16476,Grasim Industries,81,India
16477,GlaxoSmithKline,115,United Kingdom
16478,Gyproc (Saint-Gobain),118,France
16479,Hanesbrands Inc.,151,United States
16480,Hanjin Heavy Industries,104,South Korea
16481,HBIS Group,98,China
16482,HeidelbergCement,119,Germany
16483,Henkel AG,119,Germany
16484,Herman Miller,151,United States
16485,Hyundai Heavy Industries,104,South Korea
16486,Hitachi Ltd.,100,Japan
16487,HNI Corporation,151,United States
16488,Sandvik AB,114,Sweden
16489,Hooker Furniture,151,United States
16490,Huntington Ingalls Industries,151,United States
16491,Hutchinson SA,118,France
16492,Hyosung TNC,104,South Korea
16493,Hyundai Motor Group,104,South Korea
16494,Hyundai Steel,104,South Korea
16495,IKEA Group,123,Netherlands
16496,Imabari Shipbuilding,100,Japan
16497,Zara (Inditex),148,Spain
16498,Indorama Ventures,95,Thailand
16499,INEOS Group,115,United Kingdom
16500,INEOS Group,115,United Kingdom
16501,Infineon Technologies,119,Germany
16502,Intel Corporation,151,United States
16503,International Paper,151,United States
16504,Intuitive Surgical,151,United States
16505,Inventec,105,Taiwan
16506,Jabil,151,United States
16507,James Hardie Industries,110,Ireland
16508,JBS S.A.,175,Brazil
16509,JDE Peet's,123,Netherlands
16510,JFE Holdings,100,Japan
16511,JinkoSolar,98,China
16512,Japan Marine United Corporation,100,Japan
16513,Johnson & Johnson,151,United States
16514,Johnson & Johnson MedTech,151,United States
16515,JSW Steel,81,India
16516,Kao Corporation,100,Japan
16517,Kellogg's,151,United States
16518,Kering SA,118,France
16519,Keurig Dr Pepper,151,United States
16520,Khimvolokno,125,Belarus
16521,Kia Corporation,104,South Korea
16522,Kimball Electronics,151,United States
16523,Kimberly-Clark,151,United States
16524,Kinnarps AB,114,Sweden
16525,Kirin Holdings,100,Japan
16526,Knauf,119,Germany
16527,Komatsu Ltd.,100,Japan
16528,Kraft Heinz Company,151,United States
16529,Kubota Corporation,100,Japan
16530,LANXESS AG,119,Germany
16531,La-Z-Boy Inc.,151,United States
16532,Lee & Man Paper,98,China
16533,Leggett & Platt,151,United States
16534,Lenzing AG,116,Austria
16535,Leonardo S.p.A.,140,Italy
16536,Levi Strauss & Co.,151,United States
16537,LG Chem,104,South Korea
16538,LG Chem (Energy Storage),104,South Korea
16539,Eli Lilly and Company,151,United States
16540,Linde plc,115,United Kingdom
16541,Lite-On Technology,105,Taiwan
16542,Lockheed Martin,151,United States
16543,L'Oréal Group,118,France
16544,Lotte Chilsung Beverage,104,South Korea
16545,Berkshire Hathaway (Lubrizol),151,United States
16546,Lululemon Athletica,150,Canada
16547,Lu Thai Textile,98,China
16548,LVMH Fashion Group,118,France
16549,LyondellBasell,123,Netherlands
16550,LyondellBasell,123,Netherlands
16551,Man Wah Holdings,99,Hong Kong
16552,Mars Inc.,151,United States
16553,Martin Marietta Materials,151,United States
16554,Mary Kay Inc.,151,United States
16555,Masco Corporation,151,United States
16556,Mazda Motor Corporation,100,Japan
16557,Mitsubishi Chemical Group,100,Japan
16558,Mechel PAO,132,Russia
16559,Medtronic plc,110,Ireland
16560,Merck & Co.,151,United States
16561,Mitsui E&S Holdings,100,Japan
16562,Metsä Board,108,Finland
16563,Mitsubishi Heavy Industries,100,Japan
16564,Mitsubishi Heavy Industries,100,Japan
16565,Mitsubishi Heavy Industries,100,Japan
16566,Michelin,118,France
16567,Micron Technology,151,United States
16568,Moderna,151,United States
16569,Mondelez International,151,United States
16570,Mondi Group,115,United Kingdom
16571,Monster Beverage Corp,151,United States
16572,Natuzzi S.p.A.,140,Italy
16573,Naval Group,118,France
16574,Nine Dragons Paper,99,Hong Kong
16575,Nestlé SA,124,Switzerland
16576,Nestlé Waters,124,Switzerland
16577,New Kinpo Group,105,Taiwan
16578,Nike Inc.,151,United States
16579,Nippon Paper Group,100,Japan
16580,Nippon Steel Corporation,100,Japan
16581,Nissan Motor Co.,100,Japan
16582,Nitori Holdings,100,Japan
16583,Northland Power,150,Canada
16584,Northrop Grumman,151,United States
16585,Novartis AG,124,Switzerland
16586,Novo Nordisk,106,Denmark
16587,Nowy Styl Group,130,Poland
16588,Nucor Corporation,151,United States
16589,NVIDIA Corporation,151,United States
16590,NXP Semiconductors,123,Netherlands
16591,Oji Holdings Corporation,100,Japan
16592,ON Semiconductor,151,United States
16593,OSI Group,151,United States
16594,Owens Corning,151,United States
16595,Pegatron,105,Taiwan
16596,PepsiCo,151,United States
16597,PepsiCo,151,United States
16598,Perdue Farms,151,United States
16599,Pernod Ricard,118,France
16600,Pfizer Inc.,151,United States
16601,Philips Healthcare,123,Netherlands
16602,Plexus Corp,151,United States
16603,Poltrona Frau,140,Italy
16604,POSCO,104,South Korea
16605,PPG Industries,151,United States
16606,PVH Corp,151,United States
16607,PVH Corp,151,United States
16608,Qualcomm,151,United States
16609,Quanta Computer,105,Taiwan
16610,Ralph Lauren Corporation,151,United States
16611,Reckitt Benckiser,115,United Kingdom
16612,Red Bull,116,Austria
16613,Renault Group,118,France
16614,Renesas Electronics,100,Japan
16615,ResMed Inc.,151,United States
16616,Resolute Forest Products,150,Canada
16617,Roche Holding,124,Switzerland
16618,Roche Bobois,118,France
16619,Rockwell Automation,151,United States
16620,Rolls-Royce Holdings,115,United Kingdom
16621,Raytheon Technologies,151,United States
16622,SABIC,68,Saudi Arabia
16623,SABIC,68,Saudi Arabia
16624,Safran,118,France
16625,SAIC Motor,98,China
16626,Saint-Gobain,118,France
16627,Samsung Electronics,104,South Korea
16628,Sanmina Corporation,151,United States
16629,Sanofi,118,France
16630,SANY Group,98,China
16631,Sappi Limited,54,South Africa
16632,Svenska Cellulosa Aktiebolaget (SCA),114,Sweden
16633,SC Johnson & Son,151,United States
16634,Schneider Electric,118,France
16635,Severstal PJSC,132,Russia
16636,Shahlon Group,81,India
16637,Jiangsu Shagang Group,98,China
16638,Shenzhou International Group,98,China
16639,Sumitomo Heavy Industries,100,Japan
16640,Sumitomo Heavy Industries,100,Japan
16641,Samsung Heavy Industries,104,South Korea
16642,Shiseido Company,100,Japan
16643,Siemens AG,119,Germany
16644,Siemens Energy,119,Germany
16645,Siemens Gamesa,148,Spain
16646,Siemens Healthineers,119,Germany
16647,Sika AG,124,Switzerland
16648,Sinopec (China Petroleum & Chemical),98,China
16649,Sinopec Group,98,China
16650,Skechers USA,151,United States
16651,SK Hynix,104,South Korea
16652,Sleemon (Shanghai),98,China
16653,SMA Solar Technology,119,Germany
16654,Smithfield Foods,151,United States
16655,Smith & Nephew,115,United Kingdom
16656,Smurfit Kappa Group,110,Ireland
16657,Sumitomo Osaka Cement,100,Japan
16658,SolarEdge Technologies,61,Israel
16659,Solvay SA,117,Belgium
16660,Sony Semiconductor,100,Japan
16661,STMicroelectronics,124,Switzerland
16662,Steelcase Inc.,151,United States
16663,Stellantis,123,Netherlands
16664,Stora Enso,108,Finland
16665,Straumann Group,124,Switzerland
16666,Stryker Corporation,151,United States
16667,STX Offshore & Shipbuilding,104,South Korea
16668,Subaru Corporation,100,Japan
16669,Sumitomo Chemical,100,Japan
16670,Sungrow Power Supply,98,China
16671,Suntory Holdings,100,Japan
16672,Takeda Pharmaceutical,100,Japan
16673,Tata Motors,81,India
16674,Tata Steel,81,India
16675,Teijin Limited,100,Japan
16676,Tesla,151,United States
16677,Tesla Energy,151,United States
16678,Thai Beverage,95,Thailand
16679,Thales Group,118,France
16680,Clorox Company,151,United States
16681,Heineken N.V.,123,Netherlands
16682,The Navigator Company,144,Portugal
16683,Thyssenkrupp AG,119,Germany
16684,Texas Instruments,151,United States
16685,Toray Industries,100,Japan
16686,Toray Industries,100,Japan
16687,Toshiba Machine,100,Japan
16688,Trina Solar,98,China
16689,Tsingtao Brewery,98,China
16690,TSMC (Taiwan Semiconductor),105,Taiwan
16691,Tyson Foods,151,United States
16692,United Aircraft Corporation,132,Russia
16693,UMC (United Microelectronics),105,Taiwan
16694,Under Armour,151,United States
16695,Unilever,115,United Kingdom
16696,Unilever,115,United Kingdom
16697,UPM-Kymmene,108,Finland
16698,USG Corporation,151,United States
16699,USI (Universal Scientific Industrial),105,Taiwan
16700,United States Steel Corp,151,United States
16701,Vardhman Textiles,81,India
16702,Venture Corporation,94,Singapore
16703,Vestas Wind Systems,106,Denmark
16704,VF Corporation,151,United States
16705,Volkswagen Group,119,Germany
16706,Volvo Group,114,Sweden
16707,Vulcan Materials,151,United States
16708,Weiqiao Textile,98,China
16709,Westlake Chemical,151,United States
16710,WestRock,151,United States
16711,Wistron,105,Taiwan
16712,XCMG Group,98,China
16713,Youngor Group,98,China
16714,Zimmer Biomet,151,United States
16715,Zollner Elektronik,119,Germany
16716,A24 Films,151,United States
16717,A3 Artists Agency,151,United States
16718,ABC Television Network,151,United States
16719,Lotte World,104,South Korea
16720,Annapurna Pictures,151,United States
16721,Bleacher Report,151,United States
16722,Busch Gardens,151,United States
16723,Crooked Media,151,United States
16724,Discord,151,United States
16725,Walt Disney Parks & Resorts,151,United States
16726,Kyodo News,100,Japan
16727,Tencent Games,98,China
16728,Genius Media Group,151,United States
16729,Oxford University Press,115,United Kingdom
16730,HYBE Corporation,104,South Korea
16731,QQ (Tencent),98,China
16732,LINE Corporation,100,Japan
16733,Mashable,151,United States
16734,Medium,151,United States
16735,Spotify Studios,114,Sweden
16736,Call Her Daddy (Spotify),151,United States
16737,The Joe Rogan Experience,151,United States
16738,NRK Radio,113,Norway
16739,Rakuten TV,100,Japan
16740,Globo Group,175,Brazil
16741,Globo Group,175,Brazil
16742,Screen Rant,150,Canada
16743,SeaWorld Parks & Entertainment,151,United States
16744,Supercell,108,Finland
16745,TalkSport (Wireless Group),115,United Kingdom
16746,TASS (Russia),132,Russia
16747,Telegram Messenger,71,United Arab Emirates
16748,The Athletic (New York Times),151,United States
16749,Twitter (X Corp),151,United States
16750,Macmillan Publishers,151,United States
16751,Tencent Video,98,China
16752,VKontakte (VK),132,Russia
16753,Wondery (Amazon),151,United States
16754,ABC Radio (Australia),185,Australia
16755,Accenture Interactive,110,Ireland
16756,Activision Blizzard,151,United States
16757,AEG Presents,151,United States
16758,Agence France-Presse (AFP),118,France
16759,Alibaba Digital Media,98,China
16760,Al Jazeera Media Network,67,Qatar
16761,Amoeba Culture,104,South Korea
16762,ANI (India),81,India
16763,Associated Press (AP),151,United States
16764,APA Agency,151,United States
16765,Apple Podcasts,151,United States
